"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"412","ENSAMXG00000013060",101.149993034738,-0.941873826848402,0.232494704607585,-4.05116249180014,5.09637986554642e-05,0.000809581176558155,"far1"
"413","ENSAMXG00000013062",49.6825383016397,-1.81160790151245,0.517293528504432,-3.50208885610856,0.000461625638409839,0.00497045626332671,"slc26a10"
"415","ENSAMXG00000013119",243.991422915722,-0.815287221165298,0.151233710337064,-5.39090933726492,7.01020378603518e-08,2.55643844588566e-06,"atp6v1e1a"
"416","ENSAMXG00000013139",562.958424144115,-0.354320337728711,0.119103547773389,-2.9748932282257,0.00293090542333101,0.0217164039206615,"cul3b"
"418","ENSAMXG00000013243",233.774458886505,-0.44888135190282,0.168953526962696,-2.65683327227569,0.00788784426838975,0.0463300376758536,"cacnb2b"
"419","ENSAMXG00000013273",868.546219215217,-0.369393904795735,0.10429333687629,-3.54187444624484,0.000397294529260715,0.00439618451738028,"uqcr10"
"420","ENSAMXG00000013279",1779.87889696463,-0.526263248138026,0.148801596280275,-3.53667743689243,0.000405194216258587,0.00446885797352912,"nhsl2"
"421","ENSAMXG00000013301",323.043348261476,-0.42348722282103,0.123180091560501,-3.43795184315991,0.000586131927276464,0.00599168987206745,"tmem201"
"424","ENSAMXG00000013400",735.785524067018,-0.333580185729213,0.11696701627809,-2.85191668851433,0.00434564884716602,0.0295015214128733,"HDAC4"
"425","ENSAMXG00000013423",413.422500220053,-1.12815150864873,0.146966895849671,-7.67622873250783,1.63840469003385e-14,2.08213929358468e-12,"APOOL"
"426","ENSAMXG00000013424",236.197272325066,-1.27334112013622,0.173841124871003,-7.32474045529266,2.39361515167036e-13,2.57390347238912e-11,"ptdss2"
"427","ENSAMXG00000013435",482.63483511101,-0.462586467637208,0.135973282315386,-3.40203942833603,0.000668849874677341,0.00666268209484109,"gfm1"
"428","ENSAMXG00000013500",5.19094442218966,-4.46933445969046,1.41067819539298,-3.16821687205948,0.00153377059855744,0.0129878858106012,"otop2"
"429","ENSAMXG00000013526",1937.19794414485,-0.305802843964331,0.0955866113457843,-3.1992225653663,0.00137798743581145,0.0119030583088245,"wasf1"
"430","ENSAMXG00000013582",35.8125229982469,-4.81293399429483,0.703685601203945,-6.83960846443399,7.94099154761811e-12,6.93802777142155e-10,"si:dkeyp-41f9.3"
"431","ENSAMXG00000013672",185.353305095687,-0.841884510978911,0.161524493053402,-5.21211672028325,1.86698015847476e-07,6.18944509059569e-06,"rad51"
"432","ENSAMXG00000013677",651.345256822235,-0.466716327839203,0.120785654721766,-3.86400461970671,0.000111543110259249,0.00155023668152353,"sympk"
"433","ENSAMXG00000013794",722.68151614934,-0.256194645261315,0.0907420926017153,-2.82332749792098,0.00475279946814035,0.0315755291398235,"adam19b"
"434","ENSAMXG00000013803",1125.33132456496,-0.303452426929339,0.0891188184212842,-3.40503198207648,0.000661563053896359,0.00660578585066157,"slc30a9"
"437","ENSAMXG00000013866",344.562798048289,-0.420451121337975,0.159132833116601,-2.64213935680953,0.00823841507763321,0.0478861444654529,"si:ch211-57i17.1"
"438","ENSAMXG00000013874",7.35938768445546,-2.64104205259735,0.890099451589565,-2.96713142321445,0.00300592441963228,0.0221938301669593,"si:ch211-57i17.5"
"439","ENSAMXG00000013898",588.159292637504,-0.618751792134956,0.139027202560783,-4.45058075497444,8.56383824992597e-06,0.000172252262161281,"rlim"
"440","ENSAMXG00000013910",145.278978471181,-0.684441782383901,0.199153114920696,-3.4367616226161,0.000588713483826656,0.00601075392038475,"syt6b"
"441","ENSAMXG00000013926",249.540470714636,-1.16247805747399,0.199711437638565,-5.82078858987447,5.85706165757841e-09,2.72166784780825e-07,"pxdn"
"442","ENSAMXG00000013950",100.099566052826,-0.744201738972526,0.211452384795929,-3.51947668828966,0.000432399033616092,0.00471242001788331,"smc4"
"443","ENSAMXG00000014019",243.203308513062,-0.636808437409527,0.229611575734762,-2.77341608484558,0.00554711447495445,0.0353628460575011,"hdhd5"
"444","ENSAMXG00000014091",670.302634686247,-0.605165160475822,0.127807908268228,-4.7349586475179,2.19099766798625e-06,5.20854826129522e-05,"skia"
"445","ENSAMXG00000014127",129.633627632809,-0.653474898292736,0.21406331175865,-3.05271787549241,0.00226779036612138,0.0178262771792824,"tamm41"
"446","ENSAMXG00000014133",1256.70350052022,-0.359750212258545,0.124586606718973,-2.88755125235913,0.00388253346893714,0.027114695645887,"ptpra"
"447","ENSAMXG00000014240",868.242154973974,-0.270949713327131,0.101897533816848,-2.65904093237564,0.00783634418049985,0.0461244468869772,"flot1a"
"448","ENSAMXG00000014261",241.758802845227,-0.450934975686976,0.139446528201466,-3.23374831559438,0.00122177073156151,0.0107869494852339,"lama4"
"449","ENSAMXG00000014452",4555.35168909136,-0.436419175161926,0.0896903023442451,-4.86584573532691,1.13968389409276e-06,2.97328107673499e-05,"arhgef16"
"450","ENSAMXG00000014465",293.337086556525,-0.438345585191628,0.139142828652495,-3.15032825936277,0.00163087109083313,0.0136652660083545,"spryd7b"
"451","ENSAMXG00000014478",9219.97936369764,-0.352865203856056,0.100494418625625,-3.5112915590924,0.000445935020834846,0.00483865457600552,"ybx1"
"452","ENSAMXG00000014553",578.8145479446,-0.457589783524654,0.096163070077679,-4.75847727360431,1.95058848980751e-06,4.71485906578113e-05,"qars1"
"453","ENSAMXG00000014559",320.188389772701,-0.507006344880644,0.149774810508382,-3.38512426194838,0.000711460390137012,0.00696716173061785,"nup188"
"454","ENSAMXG00000014684",63.5570578574181,-1.96333368149306,0.478830348502294,-4.10026993408847,4.12668509541056e-05,0.000682021108133125,"angptl2b"
"455","ENSAMXG00000014733",689.6575630258,-0.380957570862443,0.142686693518698,-2.66988856120997,0.00758764248879266,0.0450717785940144,"armc2"
"456","ENSAMXG00000014813",338.409684148651,-0.874960604260026,0.146446978776754,-5.97458965400598,2.30670053065019e-09,1.17257276974718e-07,"ddhd1a"
"458","ENSAMXG00000014887",84.2203483892879,-0.856792657881058,0.313027694433714,-2.73711455285465,0.00619807060915072,0.0384698547888092,"GJD2"
"459","ENSAMXG00000014924",117.754311045603,-0.61760672400013,0.209774169997777,-2.94415048338255,0.00323842496960242,0.0236091172816517,"psph"
"460","ENSAMXG00000014946",30.3873629892685,-2.95707723315999,0.477866906745709,-6.18807703864197,6.09025649692478e-10,3.57216967608088e-08,"gstt1a"
"461","ENSAMXG00000015012",34.8601263876983,-2.09079172496189,0.444674945428665,-4.7018428774897,2.57823868920975e-06,6.03653623214096e-05,"SLC9A1"
"462","ENSAMXG00000015055",195.139231405253,-0.48323954931735,0.161497068121285,-2.99224967325374,0.00276929676680863,0.020824595142559,"hhatla"
"464","ENSAMXG00000015087",2920.79802629582,-0.556987616034337,0.111311432875858,-5.00386709292952,5.61915058980762e-07,1.61130343835936e-05,"gabrd"
"465","ENSAMXG00000015095",376.676178850757,-0.342464685401441,0.118781967893285,-2.8831369901963,0.00393736169986133,0.0274063246950929,"mpp3a"
"466","ENSAMXG00000015098",27.9287237170732,-2.68623064178538,0.666020832249506,-4.03325318325637,5.50099551738759e-05,0.000859210426482093,"rhcga"
"467","ENSAMXG00000015117",105.731872375275,-0.835087297097541,0.286602073504145,-2.91375176350727,0.00357113750474806,0.0255133843734789,"mylkb"
"468","ENSAMXG00000015131",319.87472151352,-0.36591944825821,0.127752707510727,-2.86427939875547,0.00417959168707043,0.0286876638914101,"retreg2"
"469","ENSAMXG00000015189",995.69296711979,-0.319621404262881,0.0853463823169805,-3.74499065555927,0.000180400490115454,0.00230481205002799,"pkn1b"
"470","ENSAMXG00000015325",118.435158733838,-0.760649538992042,0.207747662696616,-3.66141081501772,0.000250830178555707,0.00300763134043744,"zgc:193690"
"471","ENSAMXG00000015370",7.19174476931116,-2.9812037296368,0.983053045498871,-3.03259701324045,0.00242459148682224,0.0187517391385169,"piwil1"
"472","ENSAMXG00000015389",216.217250425753,-0.473533441937878,0.159951044601778,-2.96048983685484,0.00307150255593464,0.0225391318354346,"zc3h7ba"
"473","ENSAMXG00000015433",15.9268520026542,-4.22261073469584,0.880454578925418,-4.79594386328193,1.61910622290211e-06,4.04776555725527e-05,"slc5a9"
"474","ENSAMXG00000015455",762.728552431071,-0.315457808633779,0.101558295300932,-3.1061747117656,0.00189524701321823,0.0154483812666355,"psma1"
"475","ENSAMXG00000015523",909.327346234472,-0.245633557089568,0.09094869674344,-2.70079248944582,0.00691744830434773,0.0421351471697288,"dag1"
"476","ENSAMXG00000015539",208.29748801756,-1.04550450644718,0.245443270781253,-4.25965846657483,2.04739502956959e-05,0.000372102401094582,"hdac10"
"477","ENSAMXG00000015550",7640.74464514801,-0.301336538764308,0.0947645482342295,-3.1798446188916,0.00147354041165145,0.0125730622611663,"DDX5"
"478","ENSAMXG00000015570",1528.57173458401,-0.25847928407912,0.0925779553638561,-2.79201763598285,0.00523805011010247,0.0338998034710528,"atp5f1d"
"480","ENSAMXG00000015580",403.616181557407,-0.516151962680541,0.111694740384907,-4.62109460930613,3.81720636936487e-06,8.47005778387509e-05,"mrpl38"
"481","ENSAMXG00000015593",172.744045216602,-0.918750296833129,0.174543969096558,-5.26371837187268,1.41170648169003e-07,4.83293392456126e-06,"KCNV1"
"482","ENSAMXG00000015596",285.767247719548,-0.806814134463669,0.133490174590158,-6.0439963985421,1.50342868383528e-09,8.05751315378172e-08,"vps36"
"484","ENSAMXG00000015658",79.381927024145,-1.56431374471061,0.4033914544946,-3.87790501578795,0.000105359834168844,0.00147653401686078,"si:ch211-212d10.1"
"485","ENSAMXG00000015751",316.804946462285,-1.71463579262922,0.19838691626305,-8.64288746923061,5.48098972198045e-18,9.67827395644442e-16,"decr1"
"486","ENSAMXG00000015767",656.299962199681,-0.298381070266511,0.110140040004227,-2.70910624560386,0.00674647317749035,0.0412735549060542,"adh5"
"487","ENSAMXG00000015845",89.0153765997993,-0.636273940094328,0.236778059398065,-2.68721663532448,0.00720502065167957,0.0433982841766337,"trub1"
"489","ENSAMXG00000015945",400.879103171152,-0.679129080842256,0.233086482508238,-2.91363563229478,0.00357246610223261,0.0255133843734789,"dock9b"
"490","ENSAMXG00000016006",1264.02741029827,-0.358741139272923,0.08604650470579,-4.16915411613208,3.0573220952457e-05,0.000529820022187465,"phtf2"
"491","ENSAMXG00000016021",353.919607284776,-0.575982926520311,0.200115631738301,-2.87825054703146,0.00399887402495851,0.0277393899505623,"syt7a"
"492","ENSAMXG00000016059",178.149651796254,-1.04778132665104,0.26453851688608,-3.96078929822629,7.47024278984424e-05,0.00110408213920385,"JMY"
"493","ENSAMXG00000016135",188.125518868251,-0.498318700038891,0.171831386618303,-2.90004468826076,0.0037310946185985,0.0263644112160867,"pcid2"
"494","ENSAMXG00000016145",528.626433545736,-0.389807019495779,0.124127371335006,-3.14037923548492,0.00168729257154478,0.0140537899144309,"ppp6r2a"
"495","ENSAMXG00000016210",828.084676076547,-0.378722486081248,0.112377943068336,-3.37007846683001,0.000751467819318974,0.00729506520201145,"txnrd3"
"496","ENSAMXG00000016231",89.7950957814164,-0.717615780906427,0.226316420562596,-3.17085158523858,0.00151992777068848,0.0128967062990892,"NDUFAF8"
"497","ENSAMXG00000016266",507.801624694829,-0.344756157938954,0.109238795583136,-3.15598644326482,0.00159956294889968,0.0134477946220335,"CPNE9"
"498","ENSAMXG00000016292",108.976780285572,-0.798111546094028,0.241127992633586,-3.30990830793679,0.00093326538081338,0.0086878616887594,"bcl2l10"
"499","ENSAMXG00000016299",323.47773801992,-0.472967759310345,0.152342088821634,-3.10464273510197,0.00190508983011788,0.0154984878274624,"si:ch211-257p13.3"
"500","ENSAMXG00000016334",108.11499302408,-1.27034330415844,0.225401274995126,-5.63591889258792,1.74127324361908e-08,7.32076658188224e-07,"shc1"
"501","ENSAMXG00000016374",107.089656843105,-1.64262429652872,0.277753297675028,-5.91396865592067,3.33961463966436e-09,1.63329549796996e-07,"ninj2"
"502","ENSAMXG00000016383",401.505984331239,-0.802465264399354,0.169115083729837,-4.74508391978389,2.08419909917039e-06,4.98750925657393e-05,"stk10"
"503","ENSAMXG00000016386",244.798845559106,-0.993039288223931,0.203986681616907,-4.86815747161811,1.12643557297211e-06,2.94788716639737e-05,"ERC1"
"504","ENSAMXG00000016418",153.371507014255,-0.545508950939218,0.185898074762914,-2.93445185828275,0.00334137382488503,0.0242227942577555,"dohh"
"505","ENSAMXG00000016499",1571.09720953215,-0.228013956726583,0.0846296241364383,-2.6942569939692,0.00705457474077498,0.0426985450371347,"ndufa10"
"507","ENSAMXG00000016625",738.168933519994,-1.0101828914612,0.122087229687463,-8.27427155196504,1.29243309094315e-16,2.04533633024257e-14,"acot11b"
"508","ENSAMXG00000016707",267.364541962402,-1.37818117355024,0.166165944829206,-8.29400497777571,1.09497868792574e-16,1.78332694077226e-14,"igsf3"
"509","ENSAMXG00000016727",1027.55450205396,-0.370564055509954,0.10797345969974,-3.43199205193984,0.000599165117767162,0.00608413731873133,"brdt"
"510","ENSAMXG00000016767",637.354538833353,-0.288901704758718,0.108507275865505,-2.66250997874844,0.00775602698826563,0.045727092807377,"sec24c"
"511","ENSAMXG00000016768",115.02691821365,-0.544940842275245,0.207019708680996,-2.63231383015307,0.00848054866494292,0.0489711545109871,"APBA3"
"512","ENSAMXG00000016796",258.737851190682,-0.569479595843703,0.150569212553094,-3.78217821683095,0.000155461991338107,0.00204699757040561,"cdk16"
"513","ENSAMXG00000016797",486.207376049744,-0.500966745362471,0.132038149720411,-3.79410607027788,0.000148176324979699,0.00196339482743637,"seh1l"
"514","ENSAMXG00000016801",325.880444826511,-0.462924057341956,0.16654737524416,-2.77953379129096,0.0054436989485123,0.0348941726638494,"ptgr2"
"515","ENSAMXG00000016832",498.566132805649,-0.538306124970275,0.129585805042308,-4.1540516323877,3.26639419524929e-05,0.000559691140197211,"pbrm1l"
"516","ENSAMXG00000016865",2098.83294410591,-0.285738696207115,0.094871756600279,-3.01184152635658,0.00259668119496078,0.0197573923459417,"gng3"
"517","ENSAMXG00000016945",2360.37961546773,-0.296097329360528,0.0678288571229361,-4.36535925740084,1.26913997227555e-05,0.000242205040215272,"rab3ab"
"518","ENSAMXG00000016956",382.859046448612,-0.372203908369911,0.111300189684519,-3.34414442082196,0.000825367588985954,0.00787125713771426,"FRMD5"
"519","ENSAMXG00000016960",1045.81482373589,-0.385072800620579,0.0829285970396825,-4.64342596361924,3.4267882447434e-06,7.67481612891462e-05,"rad21a"
"520","ENSAMXG00000016997",1089.90780476987,-0.409724207534824,0.0996316161346387,-4.11239146197465,3.91581582837163e-05,0.000649731063510722,"gnb5a"
"521","ENSAMXG00000017006",219.247460659148,-0.747309230606347,0.209288299163366,-3.57071672708762,0.000356005747580087,0.00402425634478164,"NCAM2"
"522","ENSAMXG00000017044",108.399292940941,-0.844151152376041,0.242261297043588,-3.48446558603276,0.000493120871884516,0.00523550799105237,"prelid3a"
"524","ENSAMXG00000017108",271.105786940747,-0.550468002456224,0.135977351069645,-4.04823301914659,5.16057555646272e-05,0.000818229252926863,"dkc1"
"526","ENSAMXG00000017185",2306.0681063756,-0.240791412484988,0.0807818694776109,-2.98076058454831,0.00287533490411484,0.0214086742194968,"cct6a"
"527","ENSAMXG00000017233",1259.11555282519,-0.372277262245326,0.115972314281319,-3.21005288678018,0.00132710552412838,0.0115474783056162,"adgrl2a"
"528","ENSAMXG00000017234",542.479158498438,-0.540227102142716,0.135335453121313,-3.99176335308432,6.55838023284622e-05,0.000995627406389098,"hsbp1a"
"529","ENSAMXG00000017261",1691.50191768639,-0.360802457774349,0.118416465222781,-3.04689434104926,0.00231218969604959,0.0180993850449052,"syt11a"
"530","ENSAMXG00000017279",213.526484874505,-1.11120118824936,0.281199414645042,-3.95164829788863,7.76147512728918e-05,0.00114009409159611,"mfsd2b"
"531","ENSAMXG00000017293",127.629852946945,-0.912956220070441,0.28023129037461,-3.25786681012677,0.0011225307863316,0.0100643794445284,"wdcp"
"532","ENSAMXG00000017317",562.190414694417,-0.652594024152792,0.0976339409645066,-6.68408975102248,2.32364371599055e-11,1.84735181685978e-09,"ttll7"
"533","ENSAMXG00000017346",529.298013779845,-0.537783483546466,0.118633019477694,-4.53316863984551,5.8105387818704e-06,0.000123538387916193,"asap2a"
"534","ENSAMXG00000017390",148.342612106884,-1.19908026474509,0.201074650327201,-5.96335869685148,2.47105148623685e-09,1.25232292089496e-07,"fam166b"
"535","ENSAMXG00000017442",1180.41658366106,-0.350614404699,0.121838845510127,-2.87768981420508,0.00400598825571005,0.027768782227081,"slc6a8"
"536","ENSAMXG00000017464",914.536176832451,-0.473809304263853,0.101346945980213,-4.67512167911167,2.93779381116363e-06,6.75088920305067e-05,"lmo7a"
"538","ENSAMXG00000017562",6651.57786318193,-2.09827854875919,0.187612261996329,-11.1841226497245,4.87705082810698e-29,2.40625081298513e-26,"jarid2a"
"539","ENSAMXG00000017605",2207.68192289761,-0.343144119301828,0.0782551574741118,-4.3849393494013,1.16018098865823e-05,0.000224217005584583,"cct7"
"540","ENSAMXG00000017634",260.059518848715,-0.625360507563809,0.146490029316674,-4.26896294908877,1.96383882889694e-05,0.000358860526740154,"stxbp4"
"541","ENSAMXG00000017702",26.9612075499734,-2.60520416301516,0.483323121255105,-5.39019146497669,7.03826559619646e-08,2.56110423809535e-06,"sall1b"
"542","ENSAMXG00000017709",951.267649072622,-0.745669882197581,0.145993661474383,-5.1075497022754,3.26363267683806e-07,1.01477021850385e-05,"dot1l"
"543","ENSAMXG00000017736",1286.77377845283,-0.464723830647906,0.0807863816714623,-5.75250210534022,8.7932172901095e-09,3.97590889599964e-07,"ppp1r11"
"544","ENSAMXG00000017739",365.531300952834,-0.350905907495437,0.133352257130225,-2.63142083266548,0.00850286747418312,0.049066254516485,"fkbp8"
"545","ENSAMXG00000017810",130.946483867217,-0.807285343372538,0.28953892618952,-2.78817551061899,0.00530058185517248,0.0341857980086576,"cpamd8"
"546","ENSAMXG00000017867",55.4236951821537,-1.73516275451666,0.305413170975124,-5.68136190386492,1.33626384664428e-08,5.73301239386851e-07,"axdnd1"
"547","ENSAMXG00000017868",198.568333571849,-1.00203471715943,0.167496580285791,-5.9824189571495,2.19847905155863e-09,1.12437457591147e-07,"gtf2h4"
"548","ENSAMXG00000017872",22.010384503064,-3.13994918734421,0.806063300197761,-3.89541266371246,9.80316818304193e-05,0.00138424365547583,"nr2e3"
"549","ENSAMXG00000017886",371.510678574483,-0.627523325177652,0.12143398602519,-5.1676087207372,2.37108044336725e-07,7.6785471887038e-06,"nmt1a"
"550","ENSAMXG00000017908",186.223877188681,-0.542237091086538,0.200394691710473,-2.70584558132884,0.00681307185763218,0.0416441321177889,"nfia"
"551","ENSAMXG00000017919",11274.3698016378,-0.419881278577869,0.110384050016942,-3.8038220061089,0.000142480574977201,0.00189878502168894,"atp1a3b"
"552","ENSAMXG00000017972",261.955910087226,-0.761608809703978,0.253089644037589,-3.00924525221136,0.00261897609239861,0.0198806141177184,"cdc14ab"
"553","ENSAMXG00000017974",2769.10936754975,-0.391178147159483,0.09932990156493,-3.93817109446924,8.21050422231641e-05,0.00119662214013343,"CLVS2"
"554","ENSAMXG00000017978",742.540505720794,-0.383051446766704,0.103091133913475,-3.7156584880345,0.000202675177530055,0.00252966971954365,"UNC13A"
"555","ENSAMXG00000017992",58.4398508951259,-1.04351332171405,0.322211641201573,-3.23859596699437,0.00120119602513811,0.0106501391763699,"tpd52l1"
"556","ENSAMXG00000018049",68.9431692627067,-1.49786105091106,0.383960565607712,-3.90108043658163,9.57643219791762e-05,0.00136255004342721,"pcxb"
"557","ENSAMXG00000018055",7962.63105230504,-0.412238018168325,0.154216502947936,-2.67311221748751,0.00751511064981595,0.0447433388157082,"KCNJ10"
"558","ENSAMXG00000018098",1160.05533999025,-0.245678127830395,0.0859756303776513,-2.85753214895016,0.00426949381554227,0.0291695754313321,"UBA3"
"559","ENSAMXG00000018158",70.2341198883911,-4.18266226253352,0.477883389221902,-8.75247467660217,2.08724368222277e-18,3.93410255834684e-16,"myom1a"
"560","ENSAMXG00000018210",311.320121337498,-0.578177012802146,0.127608710253632,-4.53085852566783,5.87444693490453e-06,0.000124581349346427,"TMEM38B"
"561","ENSAMXG00000018217",2088.71779799652,-0.393206740971918,0.0820960854232172,-4.78959184161925,1.67120895734984e-06,4.15942585453169e-05,"ZNF462"
"562","ENSAMXG00000018262",29.1245010063097,-2.3746273872323,0.681206652926603,-3.48591338183561,0.000490459785926733,0.0052138548218764,"si:dkey-40g16.6"
"563","ENSAMXG00000018307",207.24914662706,-0.615291913615702,0.159308238868046,-3.86227302484552,0.000112336919382731,0.00155935467000765,"si:dkey-28e7.3"
"564","ENSAMXG00000018349",3.857832830697,-5.06867014994046,1.49760021848712,-3.38452818540641,0.000713006981834383,0.00697416450161619,"agr1"
"565","ENSAMXG00000018370",208.439070013641,-0.505544533227991,0.182367084771711,-2.77212597800111,0.00556914788266666,0.0354275524200733,"abcc10"
"566","ENSAMXG00000018378",756.0653063439,-0.279508169154903,0.0920760035426365,-3.03562446675343,0.00240038126555942,0.0185987971038149,"socs7"
"567","ENSAMXG00000018409",231.467844537926,-0.569123121154269,0.201605085640887,-2.82296014182912,0.00475824867369293,0.0315867121096948,"mrpl45"
"568","ENSAMXG00000018410",326.772588129012,-1.10057189214052,0.166982204476416,-6.5909531832535,4.37011688783195e-11,3.30219417988203e-09,"arhgef12a"
"570","ENSAMXG00000018520",9.31031369512427,-2.49295629409582,0.84938927737049,-2.93499854602995,0.0033354925089848,0.0242010756220675,"mpx"
"571","ENSAMXG00000018539",904.294480665572,-0.273450365459161,0.0981635866562178,-2.78565988442151,0.00534188887024065,0.0343956321110009,"HMBOX1"
"572","ENSAMXG00000018578",280.789122797136,-1.61124450028201,0.317253472635697,-5.07872927881931,3.79967687291411e-07,1.15261445828452e-05,"si:rp71-19m20.1"
"573","ENSAMXG00000018588",371.848735246345,-0.964110305234973,0.123423407447301,-7.81140567397339,5.65536664563417e-15,7.35416864190025e-13,"prtfdc1"
"574","ENSAMXG00000018601",667.767736633592,-0.280696100183422,0.0935201127734684,-3.00145168626288,0.00268695673915587,0.0203309423993413,"inab"
"575","ENSAMXG00000018614",174.348506061363,-0.554723647214738,0.176794725541334,-3.13767079598223,0.00170296025555084,0.0141631920113363,"ints9"
"576","ENSAMXG00000018643",184.720915177953,-0.613649726677139,0.205159317946214,-2.99108874420229,0.00277984694380346,0.020873738801389,"ldlrad4b"
"577","ENSAMXG00000018648",1237.67904419812,-0.3625340776108,0.1036520520407,-3.49760637125108,0.000469453459801812,0.00504258634878322,"kdm5bb"
"578","ENSAMXG00000018696",322.557884185678,-0.330707394529097,0.123718795665672,-2.67305701409166,0.00751634746841525,0.0447433388157082,"cpsf2"
"579","ENSAMXG00000018699",59.8051442173769,-1.26256236995488,0.292896859982218,-4.31060397858662,1.62809251310026e-05,0.000305494987776923,"pptc7b"
"580","ENSAMXG00000018729",587.218691162118,-0.752115094814325,0.134320647630586,-5.59940045020349,2.15094408834783e-08,8.77909661363377e-07,"sept3"
"581","ENSAMXG00000018743",684.602869420743,-0.342987904423811,0.115493387483822,-2.96976226861348,0.00298030288794096,0.0220434660252247,"mstnb"
"582","ENSAMXG00000018745",1302.55334513036,-0.378326079824568,0.0971073481886944,-3.89595727698611,9.78116308253735e-05,0.00138346552031673,"sh3bp5b"
"583","ENSAMXG00000018746",369.108931909053,-0.528586236586557,0.117292160293597,-4.5065777223596,6.58815604831218e-06,0.000138145397138046,"lias"
"584","ENSAMXG00000018748",249.218383629898,-0.464352162159012,0.141098275607857,-3.2909839624798,0.000998376049009038,0.00918692167971838,"sgip1b"
"585","ENSAMXG00000018751",764.27696254019,-1.03531224454984,0.0919791335969675,-11.2559469095062,2.1648832582915e-29,1.1348723955575e-26,"mtrex"
"586","ENSAMXG00000018764",2926.03161091056,-0.242771120524952,0.0910949749804439,-2.66503306661064,0.00769807530163818,0.0454541405086168,"gphnb"
"587","ENSAMXG00000018787",249.962103675291,-0.754018244187225,0.152775603839054,-4.93546237252361,7.99610962515273e-07,2.16695862620254e-05,"poll"
"589","ENSAMXG00000018935",48.5134259324344,-1.40402684417025,0.30880209137574,-4.54668826210079,5.44966238315037e-06,0.000117052607525413,"atp10b"
"590","ENSAMXG00000018945",9.15069629697468,-4.39546120065719,1.21756312361376,-3.6100479025772,0.000306140462409923,0.00356632378953226,"slc1a7a"
"591","ENSAMXG00000018993",575.030011544397,-0.781950745201773,0.122919607059765,-6.36148100295812,1.99817625863833e-10,1.30425707154311e-08,"homer3a"
"592","ENSAMXG00000019037",1031.67387599981,-0.428805294495372,0.153708258414787,-2.78973491026245,0.00527512131184193,0.0340871186464362,"cul2"
"593","ENSAMXG00000019087",40.5922749732858,-1.18436950682319,0.353419328903662,-3.35117354927137,0.000804698540871873,0.00771361029892895,"si:ch211-71m22.1"
"594","ENSAMXG00000019095",22.5588544873246,-1.72028221922862,0.507283561991526,-3.39116491864043,0.000695962084459681,0.00686347087995952,"pls1"
"595","ENSAMXG00000019126",2375.38455961233,-0.261880310163054,0.0798007343771757,-3.28167794703849,0.0010319139015948,0.00941803900938667,"eif4a2"
"596","ENSAMXG00000019198",150.451300606521,-0.756518411140908,0.196954719717582,-3.84107784888677,0.000122495255402786,0.00166520089901275,"ndst1b"
"597","ENSAMXG00000019237",3164.876526544,-0.600832642731689,0.121314328823753,-4.95269312831616,7.31933534183806e-07,2.00867211606334e-05,"mtmr9"
"598","ENSAMXG00000019245",196.943104420969,-0.472536365242449,0.1740886227318,-2.71434375105854,0.00664072185944907,0.0407409436742442,"zgc:110366"
"599","ENSAMXG00000019267",1595.34844802795,-0.505852620761012,0.0709581279797007,-7.12888903869792,1.01182258721751e-12,9.98430817680803e-11,"taok1b"
"600","ENSAMXG00000019342",3589.36074817158,-0.301143493991901,0.107920733713873,-2.79041370113656,0.00526407314462977,0.0340419533543425,"hif1ab"
"601","ENSAMXG00000019415",225.668353107017,-1.52644346309339,0.238672208981725,-6.39556431645657,1.59955493954271e-10,1.06478309963607e-08,"cobl"
"602","ENSAMXG00000019513",15.3054313082652,-1.62378993180142,0.534449677310029,-3.03824663151489,0.00237959114836758,0.0185232675238358,"taf4b"
"603","ENSAMXG00000019601",6025.6404216871,-0.217681386994791,0.0626750035647189,-3.473177097948,0.000514335848182175,0.00539923895698122,"SLC18A1"
"604","ENSAMXG00000019633",3763.66537540238,-0.361180614912507,0.0882920143011283,-4.09075065023057,4.29979228758661e-05,0.000702327318639391,"mical3a"
"605","ENSAMXG00000019678",82.0510218095038,-0.58662909491844,0.223211393129231,-2.62813240262698,0.0085855091680373,0.049305688563446,"dok6"
"606","ENSAMXG00000019723",147.67899193649,-0.6416281415401,0.20338235808608,-3.15478760094096,0.00160614987765791,0.0134918198285986,"fam160b2"
"607","ENSAMXG00000019732",187.066080580533,-0.577885332508229,0.159324571162887,-3.62709485605596,0.000286628017732556,0.00337541171973666,"cd226"
"609","ENSAMXG00000019848",195.292142241865,-0.495753939276207,0.153736533970992,-3.22469829695619,0.00126105488966987,0.0110754951697445,"zgc:158659"
"610","ENSAMXG00000019854",112.824466574182,-0.86645879558063,0.20948061365514,-4.13622425704293,3.53067159683822e-05,0.000595845231760173,"vdra"
"611","ENSAMXG00000020049",602.373985654949,-0.311487567770596,0.114904201700493,-2.71084575812566,0.00671118370552221,0.0411176430460683,"btbd11b"
"612","ENSAMXG00000020094",180.225294063508,-3.58940179463573,0.333432881475737,-10.7649904794915,5.03667602309807e-27,2.16641641762744e-24,"CAPN1"
"613","ENSAMXG00000020129",646.15286009865,-0.422192390611508,0.117673734361565,-3.58782181004198,0.000333452043131207,0.0038052095398136,"pcnx3"
